season,date,week,game_type,home_franchise,away_franchise,home_score,away_score,neutral_site,overtime,source,margin,game_uid
1994,1994-10-02,,REG,NE,GB,17,16,False,,fivethirtyeight,1,G005224
1994,1994-10-02,,REG,ARI,MIN,17,7,False,,fivethirtyeight,10,G005225
1994,1994-10-02,,REG,IND,SEA,17,15,False,,fivethirtyeight,2,G005226
1994,1994-10-02,,REG,CLE,NYJ,27,7,False,,fivethirtyeight,20,G005227
1994,1994-10-02,,REG,NO,NYG,27,22,False,,fivethirtyeight,5,G005228
1994,1994-10-02,,REG,CIN,MIA,7,23,False,,fivethirtyeight,-16,G005229
1994,1994-10-02,,REG,LAR,ATL,5,8,False,,fivethirtyeight,-3,G005230
1994,1994-10-02,,REG,CHI,BUF,20,13,False,,fivethirtyeight,7,G005231
1994,1994-10-02,,REG,SF,PHI,8,40,False,,fivethirtyeight,-32,G005232
1994,1994-10-02,,REG,WSH,DAL,7,34,False,,fivethirtyeight,-27,G005233
1994,1994-10-02,,REG,TB,DET,24,14,False,,fivethirtyeight,10,G005234
1994,1994-10-03,,REG,PIT,TEN,30,14,False,,fivethirtyeight,16,G005235
1994,1994-10-09,,REG,BUF,MIA,21,11,False,,fivethirtyeight,10,G005236
1994,1994-10-09,,REG,GB,LAR,24,17,False,,fivethirtyeight,7,G005237
1994,1994-10-09,,REG,LAC,KC,20,6,False,,fivethirtyeight,14,G005238
1994,1994-10-09,,REG,SEA,DEN,9,16,False,,fivethirtyeight,-7,G005239
1994,1994-10-09,,REG,PHI,WSH,21,17,False,,fivethirtyeight,4,G005240
1994,1994-10-09,,REG,NYJ,IND,16,6,False,,fivethirtyeight,10,G005241
1994,1994-10-09,,REG,NE,OAK,17,21,False,,fivethirtyeight,-4,G005242
1994,1994-10-09,,REG,DET,SF,21,27,False,,fivethirtyeight,-6,G005243
1994,1994-10-09,,REG,DAL,ARI,38,3,False,,fivethirtyeight,35,G005244
1994,1994-10-09,,REG,CHI,NO,17,7,False,,fivethirtyeight,10,G005245
1994,1994-10-09,,REG,ATL,TB,34,13,False,,fivethirtyeight,21,G005246
1994,1994-10-10,,REG,NYG,MIN,10,27,False,,fivethirtyeight,-17,G005247
1994,1994-10-13,,REG,TEN,CLE,8,11,False,,fivethirtyeight,-3,G005248
1994,1994-10-16,,REG,ATL,SF,3,42,False,,fivethirtyeight,-39,G005249
1994,1994-10-16,,REG,NO,LAC,22,36,False,,fivethirtyeight,-14,G005250
1994,1994-10-16,,REG,PIT,CIN,14,10,False,,fivethirtyeight,4,G005251
1994,1994-10-16,,REG,MIA,OAK,20,17,False,,fivethirtyeight,3,G005252
1994,1994-10-16,,REG,DAL,PHI,24,13,False,,fivethirtyeight,11,G005253
1994,1994-10-16,,REG,BUF,IND,17,27,False,,fivethirtyeight,-10,G005254
1994,1994-10-16,,REG,LAR,NYG,17,10,False,,fivethirtyeight,7,G005255
1994,1994-10-16,,REG,WSH,ARI,16,19,False,,fivethirtyeight,-3,G005256
1994,1994-10-16,,REG,NYJ,NE,24,17,False,,fivethirtyeight,7,G005257
1994,1994-10-17,,REG,DEN,KC,28,31,False,,fivethirtyeight,-3,G005258
1994,1994-10-20,,REG,MIN,GB,13,10,False,,fivethirtyeight,3,G005259
1994,1994-10-23,,REG,OAK,ATL,30,17,False,,fivethirtyeight,13,G005260
1994,1994-10-23,,REG,SF,TB,41,16,False,,fivethirtyeight,25,G005261
1994,1994-10-23,,REG,ARI,DAL,21,28,False,,fivethirtyeight,-7,G005262
1994,1994-10-23,,REG,NO,LAR,37,34,False,,fivethirtyeight,3,G005263
1994,1994-10-23,,REG,LAC,DEN,15,20,False,,fivethirtyeight,-5,G005264
1994,1994-10-23,,REG,DET,CHI,21,16,False,,fivethirtyeight,5,G005265
1994,1994-10-23,,REG,IND,WSH,27,41,False,,fivethirtyeight,-14,G005266
1994,1994-10-23,,REG,CLE,CIN,37,13,False,,fivethirtyeight,24,G005267
1994,1994-10-23,,REG,KC,SEA,38,23,False,,fivethirtyeight,15,G005268
1994,1994-10-23,,REG,NYG,PIT,6,10,False,,fivethirtyeight,-4,G005269
1994,1994-10-24,,REG,PHI,TEN,21,6,False,,fivethirtyeight,15,G005270
1994,1994-10-30,,REG,WSH,PHI,29,31,False,,fivethirtyeight,-2,G005271
1994,1994-10-30,,REG,OAK,TEN,17,14,False,,fivethirtyeight,3,G005272
1994,1994-10-30,,REG,NE,MIA,3,23,False,,fivethirtyeight,-20,G005273
1994,1994-10-30,,REG,DEN,CLE,26,14,False,,fivethirtyeight,12,G005274
1994,1994-10-30,,REG,IND,NYJ,28,25,False,,fivethirtyeight,3,G005275
1994,1994-10-30,,REG,ARI,PIT,20,17,False,,fivethirtyeight,3,G005276
1994,1994-10-30,,REG,NYG,DET,25,28,False,,fivethirtyeight,-3,G005277
1994,1994-10-30,,REG,BUF,KC,44,10,False,,fivethirtyeight,34,G005278
1994,1994-10-30,,REG,LAC,SEA,35,15,False,,fivethirtyeight,20,G005279
1994,1994-10-30,,REG,CIN,DAL,20,23,False,,fivethirtyeight,-3,G005280
1994,1994-10-30,,REG,TB,MIN,13,36,False,,fivethirtyeight,-23,G005281
1994,1994-10-31,,REG,CHI,GB,6,33,False,,fivethirtyeight,-27,G005282
1994,1994-11-06,,REG,PHI,ARI,17,7,False,,fivethirtyeight,10,G005283
1994,1994-11-06,,REG,NYJ,BUF,22,17,False,,fivethirtyeight,5,G005284
1994,1994-11-06,,REG,MIN,NO,21,20,False,,fivethirtyeight,1,G005285
1994,1994-11-06,,REG,MIA,IND,22,21,False,,fivethirtyeight,1,G005286
1994,1994-11-06,,REG,KC,OAK,13,3,False,,fivethirtyeight,10,G005287
1994,1994-11-06,,REG,GB,DET,38,30,False,,fivethirtyeight,8,G005288
1994,1994-11-06,,REG,ATL,LAC,10,9,False,,fivethirtyeight,1,G005289
1994,1994-11-06,,REG,LAR,DEN,27,21,False,,fivethirtyeight,6,G005290
1994,1994-11-06,,REG,TB,CHI,6,20,False,,fivethirtyeight,-14,G005291
1994,1994-11-06,,REG,CLE,NE,13,6,False,,fivethirtyeight,7,G005292
1994,1994-11-06,,REG,WSH,SF,22,37,False,,fivethirtyeight,-15,G005293
1994,1994-11-06,,REG,SEA,CIN,17,20,False,,fivethirtyeight,-3,G005294
1994,1994-11-06,,REG,TEN,PIT,9,12,False,,fivethirtyeight,-3,G005295
1994,1994-11-07,,REG,DAL,NYG,38,10,False,,fivethirtyeight,28,G005296
1994,1994-11-13,,REG,NYG,ARI,9,10,False,,fivethirtyeight,-1,G005297
1994,1994-11-13,,REG,PHI,CLE,7,26,False,,fivethirtyeight,-19,G005298
1994,1994-11-13,,REG,SF,DAL,21,14,False,,fivethirtyeight,7,G005299
1994,1994-11-13,,REG,DET,TB,14,9,False,,fivethirtyeight,5,G005300
1994,1994-11-13,,REG,DEN,SEA,17,10,False,,fivethirtyeight,7,G005301
1994,1994-11-13,,REG,LAR,OAK,17,20,False,,fivethirtyeight,-3,G005302
1994,1994-11-13,,REG,NO,ATL,33,32,False,,fivethirtyeight,1,G005303
1994,1994-11-13,,REG,NE,MIN,26,20,False,,fivethirtyeight,6,G005304
1994,1994-11-13,,REG,CIN,TEN,34,31,False,,fivethirtyeight,3,G005305
1994,1994-11-13,,REG,KC,LAC,13,14,False,,fivethirtyeight,-1,G005306
1994,1994-11-13,,REG,GB,NYJ,17,10,False,,fivethirtyeight,7,G005307
1994,1994-11-13,,REG,MIA,CHI,14,17,False,,fivethirtyeight,-3,G005308
1994,1994-11-14,,REG,PIT,BUF,23,10,False,,fivethirtyeight,13,G005309
1994,1994-11-20,,REG,OAK,NO,24,19,False,,fivethirtyeight,5,G005310
1994,1994-11-20,,REG,SEA,TB,22,21,False,,fivethirtyeight,1,G005311
1994,1994-11-20,,REG,PIT,MIA,16,13,False,,fivethirtyeight,3,G005312
1994,1994-11-20,,REG,MIN,NYJ,21,31,False,,fivethirtyeight,-10,G005313
1994,1994-11-20,,REG,KC,CLE,20,13,False,,fivethirtyeight,7,G005314
1994,1994-11-20,,REG,DEN,ATL,32,28,False,,fivethirtyeight,4,G005315
1994,1994-11-20,,REG,DAL,WSH,31,7,False,,fivethirtyeight,24,G005316
1994,1994-11-20,,REG,ARI,PHI,12,6,False,,fivethirtyeight,6,G005317
1994,1994-11-20,,REG,CIN,IND,13,17,False,,fivethirtyeight,-4,G005318
1994,1994-11-20,,REG,CHI,DET,20,10,False,,fivethirtyeight,10,G005319
1994,1994-11-20,,REG,BUF,GB,29,20,False,,fivethirtyeight,9,G005320
1994,1994-11-20,,REG,SF,LAR,31,27,False,,fivethirtyeight,4,G005321
1994,1994-11-20,,REG,NE,LAC,23,17,False,,fivethirtyeight,6,G005322
1994,1994-11-21,,REG,TEN,NYG,10,13,False,,fivethirtyeight,-3,G005323
1994,1994-11-24,,REG,DAL,GB,42,31,False,,fivethirtyeight,11,G005324
1994,1994-11-24,,REG,DET,BUF,35,21,False,,fivethirtyeight,14,G005325
1994,1994-11-27,,REG,LAC,LAR,31,17,False,,fivethirtyeight,14,G005326
1994,1994-11-27,,REG,ARI,CHI,16,19,False,,fivethirtyeight,-3,G005327
1994,1994-11-27,,REG,CLE,TEN,34,10,False,,fivethirtyeight,24,G005328
1994,1994-11-27,,REG,ATL,PHI,28,21,False,,fivethirtyeight,7,G005329
1994,1994-11-27,,REG,DEN,CIN,15,13,False,,fivethirtyeight,2,G005330
1994,1994-11-27,,REG,IND,NE,10,12,False,,fivethirtyeight,-2,G005331
1994,1994-11-27,,REG,WSH,NYG,19,21,False,,fivethirtyeight,-2,G005332
1994,1994-11-27,,REG,SEA,KC,10,9,False,,fivethirtyeight,1,G005333
1994,1994-11-27,,REG,OAK,PIT,3,21,False,,fivethirtyeight,-18,G005334
1994,1994-11-27,,REG,NYJ,MIA,24,28,False,,fivethirtyeight,-4,G005335
1994,1994-11-27,,REG,MIN,TB,17,20,False,,fivethirtyeight,-3,G005336
1994,1994-11-28,,REG,NO,SF,14,35,False,,fivethirtyeight,-21,G005337
1994,1994-12-01,,REG,MIN,CHI,33,27,False,,fivethirtyeight,6,G005338
1994,1994-12-04,,REG,TEN,ARI,12,30,False,,fivethirtyeight,-18,G005339
1994,1994-12-04,,REG,CLE,NYG,13,16,False,,fivethirtyeight,-3,G005340
1994,1994-12-04,,REG,MIA,BUF,31,42,False,,fivethirtyeight,-11,G005341
1994,1994-12-04,,REG,CIN,PIT,15,38,False,,fivethirtyeight,-23,G005342
1994,1994-12-04,,REG,NE,NYJ,24,13,False,,fivethirtyeight,11,G005343
1994,1994-12-04,,REG,KC,DEN,17,20,False,,fivethirtyeight,-3,G005344
1994,1994-12-04,,REG,PHI,DAL,19,31,False,,fivethirtyeight,-12,G005345
1994,1994-12-04,,REG,SEA,IND,19,31,False,,fivethirtyeight,-12,G005346
1994,1994-12-04,,REG,SF,ATL,50,14,False,,fivethirtyeight,36,G005347
1994,1994-12-04,,REG,TB,WSH,26,21,False,,fivethirtyeight,5,G005348
1994,1994-12-04,,REG,LAR,NO,15,31,False,,fivethirtyeight,-16,G005349
1994,1994-12-04,,REG,DET,GB,34,31,False,,fivethirtyeight,3,G005350
1994,1994-12-05,,REG,LAC,OAK,17,24,False,,fivethirtyeight,-7,G005351
1994,1994-12-10,,REG,DAL,CLE,14,19,False,,fivethirtyeight,-5,G005352
1994,1994-12-10,,REG,NYJ,DET,7,18,False,,fivethirtyeight,-11,G005353
1994,1994-12-11,,REG,ATL,NO,20,29,False,,fivethirtyeight,-9,G005354
1994,1994-12-11,,REG,LAC,SF,15,38,False,,fivethirtyeight,-23,G005355
1994,1994-12-11,,REG,TB,LAR,24,14,False,,fivethirtyeight,10,G005356
1994,1994-12-11,,REG,BUF,MIN,17,21,False,,fivethirtyeight,-4,G005357
1994,1994-12-11,,REG,ARI,WSH,17,15,False,,fivethirtyeight,2,G005358
1994,1994-12-11,,REG,GB,CHI,40,3,False,,fivethirtyeight,37,G005359
1994,1994-12-11,,REG,NE,IND,28,13,False,,fivethirtyeight,15,G005360
1994,1994-12-11,,REG,NYG,CIN,27,20,False,,fivethirtyeight,7,G005361
1994,1994-12-11,,REG,TEN,SEA,14,16,False,,fivethirtyeight,-2,G005362
1994,1994-12-11,,REG,PIT,PHI,14,3,False,,fivethirtyeight,11,G005363
1994,1994-12-11,,REG,OAK,DEN,23,13,False,,fivethirtyeight,10,G005364
1994,1994-12-12,,REG,MIA,KC,45,28,False,,fivethirtyeight,17,G005365
1994,1994-12-17,,REG,SF,DEN,42,19,False,,fivethirtyeight,23,G005366
1994,1994-12-17,,REG,DET,MIN,41,19,False,,fivethirtyeight,22,G005367
1994,1994-12-18,,REG,KC,TEN,31,9,False,,fivethirtyeight,22,G005368
1994,1994-12-18,,REG,GB,ATL,21,17,False,,fivethirtyeight,4,G005369
1994,1994-12-18,,REG,NYJ,LAC,6,21,False,,fivethirtyeight,-15,G005370
1994,1994-12-18,,REG,SEA,OAK,16,17,False,,fivethirtyeight,-1,G005371
1994,1994-12-18,,REG,WSH,TB,14,17,False,,fivethirtyeight,-3,G005372
1994,1994-12-18,,REG,IND,MIA,10,6,False,,fivethirtyeight,4,G005373
1994,1994-12-18,,REG,BUF,NE,17,41,False,,fivethirtyeight,-24,G005374
1994,1994-12-18,,REG,CHI,LAR,27,13,False,,fivethirtyeight,14,G005375
1994,1994-12-18,,REG,PIT,CLE,17,7,False,,fivethirtyeight,10,G005376
1994,1994-12-18,,REG,PHI,NYG,13,16,False,,fivethirtyeight,-3,G005377
1994,1994-12-18,,REG,ARI,CIN,28,7,False,,fivethirtyeight,21,G005378
1994,1994-12-19,,REG,NO,DAL,16,24,False,,fivethirtyeight,-8,G005379
1994,1994-12-24,,REG,CHI,NE,3,13,False,,fivethirtyeight,-10,G005380
1994,1994-12-24,,REG,IND,BUF,10,9,False,,fivethirtyeight,1,G005381
1994,1994-12-24,,REG,LAC,PIT,37,34,False,,fivethirtyeight,3,G005382
1994,1994-12-24,,REG,ATL,ARI,10,6,False,,fivethirtyeight,4,G005383
1994,1994-12-24,,REG,CIN,PHI,33,30,False,,fivethirtyeight,3,G005384
1994,1994-12-24,,REG,CLE,SEA,35,9,False,,fivethirtyeight,26,G005385
1994,1994-12-24,,REG,DEN,NO,28,30,False,,fivethirtyeight,-2,G005386
1994,1994-12-24,,REG,NYG,DAL,15,10,False,,fivethirtyeight,5,G005387
1994,1994-12-24,,REG,TEN,NYJ,24,10,False,,fivethirtyeight,14,G005388
1994,1994-12-24,,REG,OAK,KC,9,19,False,,fivethirtyeight,-10,G005389
1994,1994-12-24,,REG,TB,GB,19,34,False,,fivethirtyeight,-15,G005390
1994,1994-12-24,,REG,LAR,WSH,21,24,False,,fivethirtyeight,-3,G005391
1994,1994-12-25,,REG,MIA,DET,27,20,False,,fivethirtyeight,7,G005392
1994,1994-12-26,,REG,MIN,SF,21,14,False,,fivethirtyeight,7,G005393
1994,1994-12-31,,PLAYOFF,GB,DET,16,12,False,,fivethirtyeight,4,G005394
1994,1994-12-31,,PLAYOFF,MIA,KC,27,17,False,,fivethirtyeight,10,G005395
1994,1995-01-01,,PLAYOFF,CLE,NE,20,13,False,,fivethirtyeight,7,G005396
1994,1995-01-01,,PLAYOFF,MIN,CHI,18,35,False,,fivethirtyeight,-17,G005397
1994,1995-01-07,,PLAYOFF,SF,CHI,44,15,False,,fivethirtyeight,29,G005398
1994,1995-01-07,,PLAYOFF,PIT,CLE,29,9,False,,fivethirtyeight,20,G005399
1994,1995-01-08,,PLAYOFF,DAL,GB,35,9,False,,fivethirtyeight,26,G005400
1994,1995-01-08,,PLAYOFF,LAC,MIA,22,21,False,,fivethirtyeight,1,G005401
1994,1995-01-15,,PLAYOFF,SF,DAL,38,28,False,,fivethirtyeight,10,G005402
1994,1995-01-15,,PLAYOFF,PIT,LAC,13,17,False,,fivethirtyeight,-4,G005403
1994,1995-01-29,,PLAYOFF,SF,LAC,49,26,True,,fivethirtyeight,23,G005404
1995,1995-09-03,,REG,DEN,BUF,22,7,False,,fivethirtyeight,15,G005405
1995,1995-09-03,,REG,IND,CIN,21,24,False,,fivethirtyeight,-3,G005406
1995,1995-09-03,,REG,ATL,CAR,23,20,False,,fivethirtyeight,3,G005407
1995,1995-09-03,,REG,PIT,DET,23,20,False,,fivethirtyeight,3,G005408
1995,1995-09-03,,REG,PHI,TB,6,21,False,,fivethirtyeight,-15,G005409
1995,1995-09-03,,REG,NE,CLE,17,14,False,,fivethirtyeight,3,G005410
1995,1995-09-03,,REG,NO,SF,22,24,False,,fivethirtyeight,-2,G005411
1995,1995-09-03,,REG,OAK,LAC,17,7,False,,fivethirtyeight,10,G005412
1995,1995-09-03,,REG,SEA,KC,10,34,False,,fivethirtyeight,-24,G005413
1995,1995-09-03,,REG,CHI,MIN,31,14,False,,fivethirtyeight,17,G005414
1995,1995-09-03,,REG,WSH,ARI,27,7,False,,fivethirtyeight,20,G005415
1995,1995-09-03,,REG,JAX,TEN,3,10,False,,fivethirtyeight,-7,G005416
1995,1995-09-03,,REG,GB,LAR,14,17,False,,fivethirtyeight,-3,G005417
1995,1995-09-03,,REG,MIA,NYJ,52,14,False,,fivethirtyeight,38,G005418
1995,1995-09-04,,REG,NYG,DAL,0,35,False,,fivethirtyeight,-35,G005419
1995,1995-09-10,,REG,DAL,DEN,31,21,False,,fivethirtyeight,10,G005420
1995,1995-09-10,,REG,BUF,CAR,31,9,False,,fivethirtyeight,22,G005421
1995,1995-09-10,,REG,CIN,JAX,24,17,False,,fivethirtyeight,7,G005422
1995,1995-09-10,,REG,CLE,TB,22,6,False,,fivethirtyeight,16,G005423
1995,1995-09-10,,REG,ARI,PHI,19,31,False,,fivethirtyeight,-12,G005424
1995,1995-09-10,,REG,LAC,SEA,14,10,False,,fivethirtyeight,4,G005425
1995,1995-09-10,,REG,LAR,NO,17,13,False,,fivethirtyeight,4,G005426
1995,1995-09-10,,REG,MIN,DET,20,10,False,,fivethirtyeight,10,G005427
1995,1995-09-10,,REG,NE,MIA,3,20,False,,fivethirtyeight,-17,G005428
1995,1995-09-10,,REG,NYJ,IND,24,27,False,,fivethirtyeight,-3,G005429
1995,1995-09-10,,REG,TEN,PIT,17,34,False,,fivethirtyeight,-17,G005430
1995,1995-09-10,,REG,SF,ATL,41,10,False,,fivethirtyeight,31,G005431
1995,1995-09-10,,REG,WSH,OAK,8,20,False,,fivethirtyeight,-12,G005432
1995,1995-09-10,,REG,KC,NYG,20,17,False,,fivethirtyeight,3,G005433
1995,1995-09-11,,REG,CHI,GB,24,27,False,,fivethirtyeight,-3,G005434
1995,1995-09-17,,REG,TB,CHI,6,25,False,,fivethirtyeight,-19,G005435
1995,1995-09-17,,REG,NYJ,JAX,27,10,False,,fivethirtyeight,17,G005436
1995,1995-09-17,,REG,TEN,CLE,7,14,False,,fivethirtyeight,-7,G005437
1995,1995-09-17,,REG,SEA,CIN,24,21,False,,fivethirtyeight,3,G005438
1995,1995-09-17,,REG,SF,NE,28,3,False,,fivethirtyeight,25,G005439
1995,1995-09-17,,REG,PHI,LAC,21,27,False,,fivethirtyeight,-6,G005440
1995,1995-09-17,,REG,CAR,LAR,10,31,False,,fivethirtyeight,-21,G005441
1995,1995-09-17,,REG,BUF,IND,20,14,False,,fivethirtyeight,6,G005442
1995,1995-09-17,,REG,DEN,WSH,38,31,False,,fivethirtyeight,7,G005443
1995,1995-09-17,,REG,DET,ARI,17,20,False,,fivethirtyeight,-3,G005444
1995,1995-09-17,,REG,GB,NYG,14,6,False,,fivethirtyeight,8,G005445
1995,1995-09-17,,REG,KC,OAK,23,17,False,,fivethirtyeight,6,G005446
1995,1995-09-17,,REG,MIN,DAL,17,23,False,,fivethirtyeight,-6,G005447
1995,1995-09-17,,REG,NO,ATL,24,27,False,,fivethirtyeight,-3,G005448
1995,1995-09-18,,REG,MIA,PIT,23,10,False,,fivethirtyeight,13,G005449
1995,1995-09-24,,REG,PIT,MIN,24,44,False,,fivethirtyeight,-20,G005450
1995,1995-09-24,,REG,NYG,NO,45,29,False,,fivethirtyeight,16,G005451
1995,1995-09-24,,REG,JAX,GB,14,24,False,,fivethirtyeight,-10,G005452
1995,1995-09-24,,REG,TB,WSH,14,6,False,,fivethirtyeight,8,G005453
1995,1995-09-24,,REG,ATL,NYJ,13,3,False,,fivethirtyeight,10,G005454
1995,1995-09-24,,REG,OAK,PHI,48,17,False,,fivethirtyeight,31,G005455
1995,1995-09-24,,REG,LAR,CHI,34,28,False,,fivethirtyeight,6,G005456
1995,1995-09-24,,REG,CIN,TEN,28,38,False,,fivethirtyeight,-10,G005457
1995,1995-09-24,,REG,CLE,KC,35,17,False,,fivethirtyeight,18,G005458
1995,1995-09-24,,REG,DAL,ARI,34,20,False,,fivethirtyeight,14,G005459
1995,1995-09-24,,REG,LAC,DEN,17,6,False,,fivethirtyeight,11,G005460
1995,1995-09-25,,REG,DET,SF,27,24,False,,fivethirtyeight,3,G005461
1995,1995-10-01,,REG,SF,NYG,20,6,False,,fivethirtyeight,14,G005462
1995,1995-10-01,,REG,PIT,LAC,31,16,False,,fivethirtyeight,15,G005463
1995,1995-10-01,,REG,IND,LAR,21,18,False,,fivethirtyeight,3,G005464
1995,1995-10-01,,REG,ATL,NE,30,17,False,,fivethirtyeight,13,G005465
1995,1995-10-01,,REG,CAR,TB,13,20,False,,fivethirtyeight,-7,G005466
1995,1995-10-01,,REG,WSH,DAL,27,23,False,,fivethirtyeight,4,G005467
1995,1995-10-01,,REG,CIN,MIA,23,26,False,,fivethirtyeight,-3,G005468
1995,1995-10-01,,REG,ARI,KC,3,24,False,,fivethirtyeight,-21,G005469
1995,1995-10-01,,REG,NO,PHI,10,15,False,,fivethirtyeight,-5,G005470
1995,1995-10-01,,REG,NYJ,OAK,10,47,False,,fivethirtyeight,-37,G005471
1995,1995-10-01,,REG,TEN,JAX,16,17,False,,fivethirtyeight,-1,G005472
1995,1995-10-01,,REG,SEA,DEN,27,10,False,,fivethirtyeight,17,G005473
1995,1995-10-02,,REG,CLE,BUF,19,22,False,,fivethirtyeight,-3,G005474
1995,1995-10-08,,REG,PHI,WSH,37,34,False,,fivethirtyeight,3,G005475
1995,1995-10-08,,REG,CHI,CAR,31,27,False,,fivethirtyeight,4,G005476
1995,1995-10-08,,REG,DAL,GB,34,24,False,,fivethirtyeight,10,G005477
1995,1995-10-08,,REG,DET,CLE,38,20,False,,fivethirtyeight,18,G005478
1995,1995-10-08,,REG,JAX,PIT,20,16,False,,fivethirtyeight,4,G005479
1995,1995-10-08,,REG,MIA,IND,24,27,False,,fivethirtyeight,-3,G005480
1995,1995-10-08,,REG,MIN,TEN,23,17,False,,fivethirtyeight,6,G005481
1995,1995-10-08,,REG,NE,DEN,3,37,False,,fivethirtyeight,-34,G005482
1995,1995-10-08,,REG,NYG,ARI,27,21,False,,fivethirtyeight,6,G005483
1995,1995-10-08,,REG,OAK,SEA,34,14,False,,fivethirtyeight,20,G005484
1995,1995-10-08,,REG,TB,CIN,19,16,False,,fivethirtyeight,3,G005485
1995,1995-10-08,,REG,BUF,NYJ,29,10,False,,fivethirtyeight,19,G005486
1995,1995-10-09,,REG,KC,LAC,29,23,False,,fivethirtyeight,6,G005487
1995,1995-10-12,,REG,LAR,ATL,21,19,False,,fivethirtyeight,2,G005488
1995,1995-10-15,,REG,GB,DET,30,21,False,,fivethirtyeight,9,G005489
1995,1995-10-15,,REG,ARI,WSH,24,20,False,,fivethirtyeight,4,G005490
1995,1995-10-15,,REG,IND,SF,18,17,False,,fivethirtyeight,1,G005491
1995,1995-10-15,,REG,NYG,PHI,14,17,False,,fivethirtyeight,-3,G005492
1995,1995-10-15,,REG,TB,MIN,20,17,False,,fivethirtyeight,3,G005493
1995,1995-10-15,,REG,LAC,DAL,9,23,False,,fivethirtyeight,-14,G005494
1995,1995-10-15,,REG,NO,MIA,33,30,False,,fivethirtyeight,3,G005495
1995,1995-10-15,,REG,JAX,CHI,27,30,False,,fivethirtyeight,-3,G005496
1995,1995-10-15,,REG,CAR,NYJ,26,15,False,,fivethirtyeight,11,G005497
1995,1995-10-15,,REG,KC,NE,31,26,False,,fivethirtyeight,5,G005498
1995,1995-10-15,,REG,BUF,SEA,27,21,False,,fivethirtyeight,6,G005499
1995,1995-10-16,,REG,DEN,OAK,27,0,False,,fivethirtyeight,27,G005500
1995,1995-10-19,,REG,PIT,CIN,9,27,False,,fivethirtyeight,-18,G005501
1995,1995-10-22,,REG,CHI,TEN,35,32,False,,fivethirtyeight,3,G005502
1995,1995-10-22,,REG,CAR,NO,20,3,False,,fivethirtyeight,17,G005503
1995,1995-10-22,,REG,CLE,JAX,15,23,False,,fivethirtyeight,-8,G005504
1995,1995-10-22,,REG,DEN,KC,7,21,False,,fivethirtyeight,-14,G005505
1995,1995-10-22,,REG,GB,MIN,38,21,False,,fivethirtyeight,17,G005506
1995,1995-10-22,,REG,NYJ,MIA,17,16,False,,fivethirtyeight,1,G005507
1995,1995-10-22,,REG,OAK,IND,30,17,False,,fivethirtyeight,13,G005508
1995,1995-10-22,,REG,WSH,DET,36,30,False,,fivethirtyeight,6,G005509
1995,1995-10-22,,REG,SEA,LAC,25,35,False,,fivethirtyeight,-10,G005510
1995,1995-10-22,,REG,LAR,SF,10,44,False,,fivethirtyeight,-34,G005511
1995,1995-10-22,,REG,TB,ATL,21,24,False,,fivethirtyeight,-3,G005512
1995,1995-10-23,,REG,NE,BUF,27,14,False,,fivethirtyeight,13,G005513
1995,1995-10-29,,REG,NE,CAR,17,20,False,,fivethirtyeight,-3,G005514
1995,1995-10-29,,REG,PHI,LAR,20,9,False,,fivethirtyeight,11,G005515
1995,1995-10-29,,REG,WSH,NYG,15,24,False,,fivethirtyeight,-9,G005516
1995,1995-10-29,,REG,PIT,JAX,24,7,False,,fivethirtyeight,17,G005517
1995,1995-10-29,,REG,SF,NO,7,11,False,,fivethirtyeight,-4,G005518
1995,1995-10-29,,REG,MIA,BUF,23,6,False,,fivethirtyeight,17,G005519
1995,1995-10-29,,REG,TEN,TB,19,7,False,,fivethirtyeight,12,G005520
1995,1995-10-29,,REG,DET,GB,24,16,False,,fivethirtyeight,8,G005521
1995,1995-10-29,,REG,ARI,SEA,20,14,False,,fivethirtyeight,6,G005522
1995,1995-10-29,,REG,IND,NYJ,17,10,False,,fivethirtyeight,7,G005523
1995,1995-10-29,,REG,CIN,CLE,26,29,False,,fivethirtyeight,-3,G005524
1995,1995-10-29,,REG,ATL,DAL,13,28,False,,fivethirtyeight,-15,G005525
1995,1995-10-30,,REG,MIN,CHI,6,14,False,,fivethirtyeight,-8,G005526
1995,1995-11-05,,REG,KC,WSH,24,3,False,,fivethirtyeight,21,G005527
1995,1995-11-05,,REG,NO,LAR,19,10,False,,fivethirtyeight,9,G005528
1995,1995-11-05,,REG,ATL,DET,34,22,False,,fivethirtyeight,12,G005529
1995,1995-11-05,,REG,CHI,PIT,34,37,False,,fivethirtyeight,-3,G005530
1995,1995-11-05,,REG,CIN,OAK,17,20,False,,fivethirtyeight,-3,G005531
1995,1995-11-05,,REG,CLE,TEN,10,37,False,,fivethirtyeight,-27,G005532
1995,1995-11-05,,REG,LAC,MIA,14,24,False,,fivethirtyeight,-10,G005533
1995,1995-11-05,,REG,IND,BUF,10,16,False,,fivethirtyeight,-6,G005534
1995,1995-11-05,,REG,DEN,ARI,38,6,False,,fivethirtyeight,32,G005535
1995,1995-11-05,,REG,MIN,GB,27,24,False,,fivethirtyeight,3,G005536
1995,1995-11-05,,REG,NYJ,NE,7,20,False,,fivethirtyeight,-13,G005537
1995,1995-11-05,,REG,SEA,NYG,30,28,False,,fivethirtyeight,2,G005538
1995,1995-11-05,,REG,SF,CAR,7,13,False,,fivethirtyeight,-6,G005539
