game_id,season,week,game_type,team,opponent,points_for,points_against,is_home,plays,pass_plays,rush_plays,dropbacks,sacks_taken,negative_plays,yards,epa_total,explosive_20_10,explosive_25_15,explosive_20_20,explosive_epa2,explosive_20_10_ng,explosive_25_15_ng,explosive_20_20_ng,explosive_epa2_ng,turnovers,turnovers_ng,turnovers_scrimmage,turnovers_scrimmage_ng,def_plays_made,drives,drive_plays_total,drive_seconds_total,franchise,opp_franchise,margin,win,explosive_20_10_diff,explosive_25_15_diff,explosive_20_20_diff,explosive_epa2_diff,explosive_20_10_ng_diff,explosive_25_15_ng_diff,explosive_20_20_ng_diff,explosive_epa2_ng_diff,turnovers_diff,turnovers_ng_diff,turnovers_scrimmage_diff,turnovers_scrimmage_ng_diff,yards_diff
2023_07_MIA_PHI,2023,7,REG,PHI,MIA,31,17,True,65,34,31,36,3,5,359.0,6.953988836221975,7,4,6,6,6,3,5,5,2.0,2.0,2.0,2.0,9,10,69.0,2203.0,PHI,MIA,14,1.0,3,0,3,2,2,-1,2,1,1.0,1.0,1.0,1.0,115.0
2023_07_MIA_PHI,2023,7,REG,MIA,PHI,17,31,False,48,36,12,36,4,9,244.0,-7.248403738822137,4,4,3,4,4,4,3,4,1.0,1.0,1.0,1.0,6,8,49.0,1397.0,MIA,PHI,-14,0.0,-3,0,-3,-2,-2,1,-2,-1,-1.0,-1.0,-1.0,-1.0,-115.0
2023_07_PIT_LA,2023,7,REG,LA,PIT,17,24,True,63,32,31,33,2,4,356.0,-2.7232771034641967,10,6,7,5,10,6,7,5,1.0,1.0,1.0,1.0,3,10,65.0,1906.0,LAR,PIT,-7,0.0,4,4,3,2,4,4,3,2,1.0,1.0,1.0,1.0,50.0
2023_07_PIT_LA,2023,7,REG,PIT,LA,24,17,False,52,27,25,28,2,4,306.0,3.1316440657281,6,2,4,3,6,2,4,3,0.0,0.0,0.0,0.0,5,11,57.0,1694.0,PIT,LAR,7,1.0,-4,-4,-3,-2,-4,-4,-3,-2,-1.0,-1.0,-1.0,-1.0,-50.0
2023_07_SF_MIN,2023,7,REG,MIN,SF,22,17,True,64,44,20,44,0,5,453.0,10.539695524223117,8,4,5,6,8,4,5,6,1.0,1.0,1.0,1.0,6,9,70.0,2096.0,MIN,SF,5,1.0,4,0,2,3,4,0,2,3,-2.0,-2.0,-2.0,-2.0,127.0
2023_07_SF_MIN,2023,7,REG,SF,MIN,17,22,False,51,30,21,32,1,3,326.0,3.9953940284802076,4,4,3,3,4,4,3,3,3.0,3.0,3.0,3.0,5,9,55.0,1504.0,SF,MIN,-5,0.0,-4,0,-2,-3,-4,0,-2,-3,2.0,2.0,2.0,2.0,-127.0
2023_07_WAS_NYG,2023,7,REG,NYG,WAS,14,7,True,62,33,29,36,4,8,360.0,-3.17288319103132,8,5,7,5,8,5,7,5,2.0,2.0,1.0,1.0,7,14,66.0,1726.0,NYG,WSH,7,1.0,5,3,5,2,5,3,5,2,1.0,1.0,0.0,0.0,87.0
2023_07_WAS_NYG,2023,7,REG,WAS,NYG,7,14,False,67,48,19,49,6,6,273.0,-15.421456445754284,3,2,2,3,3,2,2,3,1.0,1.0,1.0,1.0,10,14,68.0,1874.0,WSH,NYG,-7,0.0,-5,-3,-5,-2,-5,-3,-5,-2,-1.0,-1.0,0.0,0.0,-87.0
2023_08_ATL_TEN,2023,8,REG,TEN,ATL,28,23,True,64,31,33,32,2,4,378.0,4.248213676502928,5,4,4,5,5,4,4,5,1.0,1.0,1.0,1.0,8,14,67.0,1979.0,TEN,ATL,5,1.0,-2,1,-1,1,-1,1,-1,2,0.0,0.0,0.0,0.0,35.0
2023_08_ATL_TEN,2023,8,REG,ATL,TEN,23,28,False,65,40,25,43,6,8,343.0,-3.258114667868645,7,3,5,4,6,3,5,3,1.0,1.0,1.0,1.0,4,14,69.0,1621.0,ATL,TEN,-5,0.0,2,-1,1,-1,1,-1,1,-2,0.0,0.0,0.0,0.0,-35.0
2023_08_BAL_ARI,2023,8,REG,ARI,BAL,24,31,True,72,40,32,42,2,7,313.0,-13.877039031998487,6,1,3,1,1,0,0,0,2.0,2.0,2.0,2.0,5,13,72.0,1821.0,ARI,BAL,-7,0.0,1,-1,1,-3,-1,-1,-2,-3,2.0,2.0,2.0,2.0,44.0
2023_08_BAL_ARI,2023,8,REG,BAL,ARI,31,24,False,59,31,28,32,4,6,269.0,1.952946443824887,5,2,2,4,2,1,2,3,0.0,0.0,0.0,0.0,8,13,67.0,1827.0,BAL,ARI,7,1.0,-1,1,-1,3,1,1,2,3,-2.0,-2.0,-2.0,-2.0,-44.0
2023_08_CHI_LAC,2023,8,REG,LAC,CHI,30,13,True,65,40,25,41,0,6,352.0,-1.3661684854254288,3,2,3,6,2,1,2,4,1.0,0.0,1.0,0.0,4,10,68.0,1888.0,LAC,CHI,17,1.0,-1,1,2,2,-1,0,1,1,-1.0,-1.0,-1.0,-1.0,55.0
2023_08_CHI_LAC,2023,8,REG,CHI,LAC,13,30,False,62,39,23,40,1,2,297.0,-9.51057496464625,4,1,1,4,3,1,1,3,2.0,1.0,2.0,1.0,5,11,63.0,1712.0,CHI,LAC,-17,0.0,1,-1,-2,-2,1,0,-1,-1,1.0,1.0,1.0,1.0,-55.0
2023_08_CIN_SF,2023,8,REG,SF,CIN,17,31,True,56,33,23,39,2,4,460.0,-1.7762409651313344,12,8,8,3,10,6,6,3,3.0,2.0,3.0,2.0,7,11,57.0,1717.0,SF,CIN,-14,0.0,2,5,2,-2,0,3,0,-2,2.0,1.0,2.0,1.0,59.0
2023_08_CIN_SF,2023,8,REG,CIN,SF,31,17,False,61,35,26,38,3,7,401.0,13.909654906213829,10,3,6,5,10,3,6,5,1.0,1.0,1.0,1.0,6,10,64.0,1883.0,CIN,SF,14,1.0,-2,-5,-2,2,0,-3,0,2,-2.0,-1.0,-2.0,-1.0,-59.0
2023_08_CLE_SEA,2023,8,REG,SEA,CLE,24,20,True,54,38,16,38,1,4,363.0,3.7345653819158793,6,5,5,5,6,5,5,5,2.0,2.0,2.0,2.0,10,12,56.0,1400.0,SEA,CLE,4,1.0,-2,3,-1,-2,-2,3,-1,-2,-1.0,-1.0,-1.0,-1.0,-23.0
2023_08_CLE_SEA,2023,8,REG,CLE,SEA,20,24,False,74,35,39,37,3,8,386.0,-6.349158598628778,8,2,6,7,8,2,6,7,3.0,3.0,3.0,3.0,6,12,77.0,2200.0,CLE,SEA,-4,0.0,2,-3,1,2,2,-3,1,2,1.0,1.0,1.0,1.0,23.0
2023_08_HOU_CAR,2023,8,REG,CAR,HOU,15,13,True,61,37,24,40,6,12,224.0,-9.465169104892068,3,2,3,3,3,2,3,3,0.0,0.0,0.0,0.0,5,10,64.0,1829.0,CAR,HOU,2,1.0,-2,0,1,0,-2,0,1,0,-1.0,-1.0,-1.0,-1.0,-5.0
2023_08_HOU_CAR,2023,8,REG,HOU,CAR,13,15,False,57,27,30,28,2,5,229.0,-1.9801279089441524,5,2,2,3,5,2,2,3,1.0,1.0,1.0,1.0,12,9,56.0,1771.0,HOU,CAR,-2,0.0,2,0,-1,0,2,0,-1,0,1.0,1.0,1.0,1.0,5.0
2023_08_JAX_PIT,2023,8,REG,PIT,JAX,10,20,True,63,45,18,49,3,4,261.0,-15.211115714772024,3,0,1,1,3,0,1,1,2.0,1.0,2.0,1.0,9,12,66.0,1544.0,PIT,JAX,-10,0.0,-6,-5,-4,-4,-6,-5,-4,-4,-1.0,-2.0,-1.0,-2.0,-118.0
2023_08_JAX_PIT,2023,8,REG,JAX,PIT,20,10,False,66,35,31,36,3,8,379.0,-6.04427406733379,9,5,5,5,9,5,5,5,3.0,3.0,3.0,3.0,5,11,69.0,2056.0,JAX,PIT,10,1.0,6,5,4,4,6,5,4,4,1.0,2.0,1.0,2.0,118.0
2023_08_KC_DEN,2023,8,REG,DEN,KC,24,9,True,65,25,40,30,6,9,240.0,-4.425983668691236,5,2,2,4,5,2,2,4,1.0,1.0,1.0,1.0,9,11,67.0,2027.0,DEN,KC,15,1.0,2,-1,0,1,2,-1,0,2,-4.0,-3.0,-3.0,-2.0,-34.0
2023_08_KC_DEN,2023,8,REG,KC,DEN,9,24,False,57,41,16,44,3,8,274.0,-18.08664671366695,3,3,2,3,3,3,2,2,5.0,4.0,4.0,3.0,9,11,60.0,1573.0,KC,DEN,-15,0.0,-2,1,0,-1,-2,1,0,-2,4.0,3.0,3.0,2.0,34.0
2023_08_LA_DAL,2023,8,REG,DAL,LA,43,20,True,60,37,23,41,3,5,390.0,9.778984671093522,7,2,5,7,1,0,0,3,1.0,0.0,1.0,0.0,6,11,65.0,2128.0,DAL,LAR,23,1.0,0,1,0,2,-2,0,-2,2,0.0,-1.0,0.0,-1.0,108.0
2023_08_LA_DAL,2023,8,REG,LA,DAL,20,43,False,60,36,24,37,2,6,282.0,-9.406511291413425,7,1,5,5,3,0,2,1,1.0,1.0,1.0,1.0,5,11,60.0,1472.0,LAR,DAL,-23,0.0,0,-1,0,-2,2,0,2,-2,0.0,1.0,0.0,1.0,-108.0
2023_08_LV_DET,2023,8,REG,DET,LV,26,14,True,79,38,41,38,1,4,488.0,-10.576716397325898,10,4,5,5,8,4,5,5,3.0,3.0,3.0,3.0,8,12,86.0,2373.0,DET,OAK,12,1.0,10,4,5,5,8,4,5,5,2.0,2.0,2.0,2.0,331.0
2023_08_LV_DET,2023,8,REG,LV,DET,14,26,False,45,27,18,28,6,7,157.0,-23.548666536749806,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,6,11,45.0,1227.0,OAK,DET,-12,0.0,-10,-4,-5,-5,-8,-4,-5,-5,-2.0,-2.0,-2.0,-2.0,-331.0
2023_08_MIN_GB,2023,8,REG,GB,MIN,10,24,True,62,45,17,49,4,4,270.0,-15.013090416992782,3,3,2,1,1,1,1,0,1.0,1.0,1.0,1.0,7,10,63.0,1418.0,GB,MIN,-14,0.0,-4,2,-4,-6,-4,0,-4,-6,0.0,1.0,0.0,1.0,-77.0
2023_08_MIN_GB,2023,8,REG,MIN,GB,24,10,False,67,38,29,39,3,6,347.0,12.478114207910238,7,1,6,7,5,1,5,6,1.0,0.0,1.0,0.0,5,10,72.0,2182.0,MIN,GB,14,1.0,4,-2,4,6,4,0,4,6,0.0,-1.0,0.0,-1.0,77.0
2023_08_NE_MIA,2023,8,REG,MIA,NE,31,17,True,70,47,23,49,2,5,393.0,5.7724719789750285,7,2,5,6,7,2,5,6,2.0,2.0,2.0,2.0,4,11,74.0,2155.0,MIA,NE,14,1.0,3,1,3,4,4,2,3,5,1.0,1.0,1.0,1.0,173.0
2023_08_NE_MIA,2023,8,REG,NE,MIA,17,31,False,50,32,18,32,3,4,220.0,-9.431252306360907,4,1,2,2,3,0,2,1,1.0,1.0,1.0,1.0,6,11,52.0,1445.0,NE,MIA,-14,0.0,-3,-1,-3,-4,-4,-2,-3,-5,-1.0,-1.0,-1.0,-1.0,-173.0
2023_08_NO_IND,2023,8,REG,IND,NO,27,38,True,67,43,24,44,2,3,371.0,3.2022076532777195,5,3,3,6,4,2,2,5,1.0,1.0,1.0,1.0,4,12,69.0,1791.0,IND,NO,-11,0.0,-6,-4,-3,-2,-7,-5,-4,-3,0.0,0.0,0.0,0.0,-141.0
2023_08_NO_IND,2023,8,REG,NO,IND,38,27,False,65,30,35,31,1,4,512.0,21.64655115434207,11,7,6,8,11,7,6,8,1.0,1.0,1.0,1.0,4,12,67.0,1809.0,NO,IND,11,1.0,6,4,3,2,7,5,4,3,0.0,0.0,0.0,0.0,141.0
2023_08_NYJ_NYG,2023,8,REG,NYG,NYJ,10,13,True,70,18,52,24,4,14,194.0,-26.076525925501226,3,2,1,3,3,2,1,3,0.0,0.0,0.0,0.0,8,17,73.0,2293.0,NYG,NYJ,-3,0.0,-1,-2,-2,2,-1,-2,-2,2,-2.0,-2.0,-2.0,-2.0,-57.0
2023_08_NYJ_NYG,2023,8,REG,NYJ,NYG,13,10,False,61,39,22,42,4,9,251.0,-25.214507325086743,4,4,3,1,4,4,3,1,2.0,2.0,2.0,2.0,12,17,64.0,1538.0,NYJ,NYG,3,1.0,1,2,2,-2,1,2,2,-2,2.0,2.0,2.0,2.0,57.0
2023_08_PHI_WAS,2023,8,REG,WAS,PHI,31,38,True,69,53,16,55,1,5,472.0,4.741378351289313,6,3,5,5,5,2,4,4,1.0,1.0,1.0,1.0,5,11,70.0,1889.0,WSH,PHI,-7,0.0,2,1,1,-4,1,0,0,-4,-1.0,-1.0,-1.0,-1.0,97.0
2023_08_PHI_WAS,2023,8,REG,PHI,WAS,38,31,False,60,40,20,41,2,4,375.0,11.069259484227176,4,2,4,9,4,2,4,8,2.0,2.0,2.0,2.0,4,12,63.0,1711.0,PHI,WSH,7,1.0,-2,-1,-1,4,-1,0,0,4,1.0,1.0,1.0,1.0,-97.0
2023_08_TB_BUF,2023,8,REG,BUF,TB,24,18,True,67,42,25,45,2,4,428.0,6.6620670078377415,5,2,3,3,5,2,3,3,1.0,1.0,1.0,1.0,3,11,69.0,1917.0,BUF,TB,6,1.0,-2,0,-1,-1,0,0,1,1,1.0,1.0,1.0,1.0,126.0
2023_08_TB_BUF,2023,8,REG,TB,BUF,18,24,False,62,45,17,48,3,3,302.0,-4.600897862403473,7,2,4,4,5,2,2,2,0.0,0.0,0.0,0.0,5,11,64.0,1683.0,TB,BUF,-6,0.0,2,0,1,1,0,0,-1,-1,-1.0,-1.0,-1.0,-1.0,-126.0
2023_09_ARI_CLE,2023,9,REG,CLE,ARI,27,0,True,70,30,40,33,1,8,326.0,-5.457852498297993,4,2,2,7,2,1,1,4,0.0,0.0,0.0,0.0,14,14,74.0,2185.0,CLE,ARI,27,1.0,2,2,2,7,1,1,1,4,-3.0,-2.0,-3.0,-2.0,268.0
2023_09_ARI_CLE,2023,9,REG,ARI,CLE,0,27,False,48,27,21,32,7,12,58.0,-38.608736875117756,2,0,0,0,1,0,0,0,3.0,2.0,3.0,2.0,7,14,48.0,1415.0,ARI,CLE,-27,0.0,-2,-2,-2,-7,-1,-1,-1,-4,3.0,2.0,3.0,2.0,-268.0
2023_09_BUF_CIN,2023,9,REG,CIN,BUF,24,18,True,64,45,19,46,1,5,400.0,11.962475732218934,5,2,4,5,5,2,4,4,0.0,0.0,0.0,0.0,4,9,68.0,2198.0,CIN,BUF,6,1.0,0,1,1,3,0,1,1,2,-2.0,-2.0,-2.0,-2.0,81.0
2023_09_BUF_CIN,2023,9,REG,BUF,CIN,18,24,False,56,40,16,45,1,2,319.0,2.3558997323032727,5,1,3,2,5,1,3,2,2.0,2.0,2.0,2.0,3,9,56.0,1402.0,BUF,CIN,-6,0.0,0,-1,-1,-3,0,-1,-1,-2,2.0,2.0,2.0,2.0,-81.0
2023_09_CHI_NO,2023,9,REG,NO,CHI,24,17,True,61,35,26,36,0,2,302.0,-3.854855079880208,5,1,2,4,5,1,2,4,0.0,0.0,0.0,0.0,8,12,64.0,1760.0,NO,CHI,7,1.0,-1,-3,-1,-4,-1,-3,-1,-4,-5.0,-5.0,-5.0,-5.0,-66.0
2023_09_CHI_NO,2023,9,REG,CHI,NO,17,24,False,64,32,32,37,2,4,368.0,-6.125977648993294,6,4,3,8,6,4,3,8,5.0,5.0,5.0,5.0,2,11,66.0,1840.0,CHI,NO,-7,0.0,1,3,1,4,1,3,1,4,5.0,5.0,5.0,5.0,66.0
2023_09_DAL_PHI,2023,9,REG,PHI,DAL,28,23,True,59,26,33,32,3,5,292.0,11.41900998057099,5,2,4,5,5,2,4,5,0.0,0.0,0.0,0.0,6,9,59.0,1818.0,PHI,DAL,5,1.0,-3,-2,-3,-1,-3,-2,-3,-1,-1.0,-1.0,-1.0,-1.0,-115.0
2023_09_DAL_PHI,2023,9,REG,DAL,PHI,23,28,False,70,49,21,53,5,6,407.0,8.455883318070839,8,4,7,6,8,4,7,6,1.0,1.0,1.0,1.0,4,10,71.0,1782.0,DAL,PHI,-5,0.0,3,2,3,1,3,2,3,1,1.0,1.0,1.0,1.0,115.0
2023_09_IND_CAR,2023,9,REG,CAR,IND,13,27,True,71,43,28,48,4,5,275.0,-21.197984882696762,6,2,2,3,4,2,2,2,3.0,2.0,3.0,2.0,5,12,73.0,1869.0,CAR,IND,-14,0.0,5,2,2,0,3,2,2,-1,2.0,1.0,3.0,2.0,74.0
2023_09_IND_CAR,2023,9,REG,IND,CAR,27,13,False,54,27,27,28,1,4,201.0,-5.609433556102621,1,0,0,3,1,0,0,3,1.0,1.0,0.0,0.0,8,9,59.0,1731.0,IND,CAR,14,1.0,-5,-2,-2,0,-3,-2,-2,1,-2.0,-1.0,-3.0,-2.0,-74.0
2023_09_LAC_NYJ,2023,9,REG,NYJ,LAC,6,27,True,77,57,20,58,8,6,270.0,-28.595272907064253,3,2,2,4,2,1,1,2,3.0,2.0,3.0,2.0,6,13,79.0,2067.0,NYJ,LAC,-21,0.0,-1,1,0,1,-2,0,-1,-1,3.0,2.0,3.0,2.0,79.0
2023_09_LAC_NYJ,2023,9,REG,LAC,NYJ,27,6,False,55,35,20,37,5,6,191.0,-6.542801852240836,4,1,2,3,4,1,2,3,0.0,0.0,0.0,0.0,9,13,58.0,1533.0,LAC,NYJ,21,1.0,1,-1,0,-1,2,0,1,1,-3.0,-2.0,-3.0,-2.0,-79.0
2023_09_LA_GB,2023,9,REG,GB,LA,20,3,True,65,29,36,30,4,4,394.0,-0.7628404358006424,6,4,5,4,3,2,2,1,2.0,2.0,2.0,2.0,7,12,71.0,2116.0,GB,LAR,17,1.0,5,3,4,2,2,1,1,-1,0.0,0.0,0.0,0.0,207.0
2023_09_LA_GB,2023,9,REG,LA,GB,3,20,False,55,29,26,32,1,6,187.0,-24.690074955907278,1,1,1,2,1,1,1,2,2.0,2.0,2.0,2.0,6,11,57.0,1484.0,LAR,GB,-17,0.0,-5,-3,-4,-2,-2,-1,-1,1,0.0,0.0,0.0,0.0,-207.0
2023_09_MIA_KC,2023,9,REG,KC,MIA,21,14,True,53,32,21,34,2,2,270.0,0.9709938109153882,4,2,3,2,3,1,3,2,1.0,1.0,1.0,1.0,5,11,56.0,1776.0,KC,MIA,7,1.0,-1,-1,1,-1,-1,-1,2,0,0.0,0.0,0.0,0.0,-22.0
2023_09_MIA_KC,2023,9,REG,MIA,KC,14,21,False,58,37,21,38,3,4,292.0,-7.584019744186662,5,3,2,3,4,2,1,2,1.0,1.0,1.0,1.0,2,11,58.0,1824.0,MIA,KC,-7,0.0,1,1,-1,1,1,1,-2,0,0.0,0.0,0.0,0.0,22.0
2023_09_MIN_ATL,2023,9,REG,ATL,MIN,28,31,True,66,38,28,41,1,6,370.0,-7.749804464239439,7,3,4,5,7,3,4,5,2.0,2.0,2.0,2.0,9,13,71.0,1708.0,ATL,MIN,-3,0.0,-2,-2,-1,-4,-2,-2,-1,-4,0.0,0.0,0.0,0.0,4.0
2023_09_MIN_ATL,2023,9,REG,MIN,ATL,31,28,False,73,41,32,48,4,11,366.0,-2.6704220971930734,9,5,5,9,9,5,5,9,2.0,2.0,2.0,2.0,6,13,76.0,1892.0,MIN,ATL,3,1.0,2,2,1,4,2,2,1,4,0.0,0.0,0.0,0.0,-4.0
2023_09_NYG_LV,2023,9,REG,LV,NYG,30,6,True,59,25,34,25,0,5,334.0,0.12058270356972622,5,3,2,3,5,3,2,2,0.0,0.0,0.0,0.0,11,12,62.0,1736.0,OAK,NYG,24,1.0,1,1,-1,-1,3,2,1,1,-2.0,-2.0,-2.0,-2.0,57.0
2023_09_NYG_LV,2023,9,REG,NYG,LV,6,30,False,63,38,25,43,8,9,277.0,-24.579692907645832,4,2,3,4,2,1,1,1,2.0,2.0,2.0,2.0,5,13,62.0,1864.0,NYG,OAK,-24,0.0,-1,-1,1,1,-3,-2,-1,-1,2.0,2.0,2.0,2.0,-57.0
2023_09_SEA_BAL,2023,9,REG,BAL,SEA,37,3,True,72,33,39,37,1,6,517.0,13.693345701245015,7,4,4,5,5,2,2,1,2.0,2.0,2.0,2.0,7,12,78.0,2404.0,BAL,SEA,34,1.0,5,2,2,3,4,1,1,0,0.0,0.0,0.0,0.0,365.0
2023_09_SEA_BAL,2023,9,REG,SEA,BAL,3,37,False,46,32,14,33,4,6,152.0,-20.49693550560466,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,5,13,48.0,1196.0,SEA,BAL,-34,0.0,-5,-2,-2,-3,-4,-1,-1,0,0.0,0.0,0.0,0.0,-365.0
2023_09_TB_HOU,2023,9,REG,HOU,TB,39,37,True,64,45,19,45,3,10,498.0,19.125338365488684,10,6,8,8,10,6,8,8,1.0,1.0,1.0,1.0,6,12,64.0,1720.0,HOU,TB,2,1.0,3,3,4,2,3,3,4,2,0.0,0.0,0.0,0.0,166.0
2023_09_TB_HOU,2023,9,REG,TB,HOU,37,39,False,63,32,31,34,2,7,332.0,9.466147718304581,7,3,4,6,7,3,4,6,1.0,1.0,1.0,1.0,8,12,66.0,1880.0,TB,HOU,-2,0.0,-3,-3,-4,-2,-3,-3,-4,-2,0.0,0.0,0.0,0.0,-166.0
2023_09_TEN_PIT,2023,9,REG,PIT,TEN,20,16,True,59,30,29,30,0,4,327.0,7.476937121486557,7,4,3,4,7,4,3,4,0.0,0.0,0.0,0.0,5,9,62.0,1731.0,PIT,TEN,4,1.0,-2,1,-4,0,-2,1,-4,0,-1.0,-1.0,-1.0,-1.0,-13.0
2023_09_TEN_PIT,2023,9,REG,TEN,PIT,16,20,False,67,42,25,44,4,6,340.0,-0.16901916469298772,9,3,7,4,9,3,7,4,1.0,1.0,1.0,1.0,3,9,71.0,1869.0,TEN,PIT,-4,0.0,2,-1,4,0,2,-1,4,0,1.0,1.0,1.0,1.0,13.0
2023_09_WAS_NE,2023,9,REG,NE,WAS,17,20,True,62,44,18,46,0,1,329.0,-5.556458756737564,2,1,2,3,2,1,2,3,1.0,1.0,1.0,1.0,6,12,64.0,1370.0,NE,WSH,-3,0.0,-5,-4,-4,-4,-5,-4,-4,-4,-1.0,-1.0,-1.0,-1.0,-104.0
2023_09_WAS_NE,2023,9,REG,WAS,NE,20,17,False,76,48,28,51,3,5,433.0,2.8389439053120444,7,5,6,7,7,5,6,7,2.0,2.0,2.0,2.0,2,12,79.0,2230.0,WSH,NE,3,1.0,5,4,4,4,5,4,4,4,1.0,1.0,1.0,1.0,104.0
2023_10_ATL_ARI,2023,10,REG,ARI,ATL,25,23,True,60,35,25,37,2,3,354.0,-0.20626500404051562,7,3,3,3,7,3,3,3,1.0,1.0,1.0,1.0,4,10,64.0,1698.0,ARI,ATL,2,1.0,1,1,3,-2,1,1,3,-2,1.0,1.0,1.0,1.0,99.0
2023_10_ATL_ARI,2023,10,REG,ATL,ARI,23,25,False,65,25,40,28,3,4,255.0,-2.063908582128586,6,2,0,5,6,2,0,5,0.0,0.0,0.0,0.0,3,10,66.0,1902.0,ATL,ARI,-2,0.0,-1,-1,-3,2,-1,-1,-3,2,-1.0,-1.0,-1.0,-1.0,-99.0
2023_10_CAR_CHI,2023,10,REG,CHI,CAR,16,13,True,69,33,36,37,0,3,300.0,-4.070277624480601,3,1,0,1,3,1,0,1,0.0,0.0,0.0,0.0,5,11,73.0,2011.0,CHI,CAR,3,1.0,2,0,-1,-3,2,0,-1,-3,0.0,0.0,0.0,0.0,87.0
2023_10_CAR_CHI,2023,10,REG,CAR,CHI,13,16,False,57,41,16,44,3,6,213.0,-7.862651985979374,1,1,1,4,1,1,1,4,0.0,0.0,0.0,0.0,2,9,60.0,1589.0,CAR,CHI,-3,0.0,-2,0,1,3,-2,0,1,3,0.0,0.0,0.0,0.0,-87.0
2023_10_CLE_BAL,2023,10,REG,BAL,CLE,31,33,True,50,26,24,30,3,6,306.0,-8.486512311242222,4,4,4,4,4,4,4,4,2.0,2.0,2.0,2.0,7,10,52.0,1545.0,BAL,CLE,-2,0.0,-4,0,0,-4,-2,1,2,-3,0.0,0.0,1.0,1.0,-70.0
2023_10_CLE_BAL,2023,10,REG,CLE,BAL,33,31,False,75,39,36,46,4,5,376.0,6.520118032432829,8,4,4,8,6,3,2,7,2.0,2.0,1.0,1.0,8,10,79.0,2055.0,CLE,BAL,2,1.0,4,0,0,4,2,-1,-2,3,0.0,0.0,-1.0,-1.0,70.0
2023_10_DEN_BUF,2023,10,REG,BUF,DEN,22,24,True,53,27,26,28,0,1,371.0,-3.350456453466787,9,3,5,5,9,3,5,5,4.0,4.0,4.0,4.0,6,11,52.0,1359.0,BUF,DEN,-2,0.0,5,2,4,2,5,2,4,2,3.0,3.0,3.0,3.0,65.0
2023_10_DEN_BUF,2023,10,REG,DEN,BUF,24,22,False,69,33,36,37,4,5,306.0,-0.19973018978185442,4,1,1,3,4,1,1,3,1.0,1.0,1.0,1.0,4,12,75.0,2237.0,DEN,BUF,2,1.0,-5,-2,-4,-2,-5,-2,-4,-2,-3.0,-3.0,-3.0,-3.0,-65.0
2023_10_DET_LAC,2023,10,REG,LAC,DET,38,41,True,68,40,28,41,0,1,421.0,13.718380866697892,6,4,4,6,6,4,4,6,1.0,1.0,1.0,1.0,3,9,69.0,1766.0,LAC,DET,-3,0.0,-4,-2,-4,-5,-4,-2,-4,-5,1.0,1.0,1.0,1.0,-114.0
2023_10_DET_LAC,2023,10,REG,DET,LAC,41,38,False,61,33,28,33,0,5,535.0,27.217963356686706,10,6,8,11,10,6,8,11,0.0,0.0,0.0,0.0,1,10,66.0,1834.0,DET,LAC,3,1.0,4,2,4,5,4,2,4,5,-1.0,-1.0,-1.0,-1.0,114.0
2023_10_GB_PIT,2023,10,REG,PIT,GB,23,19,True,60,24,36,26,1,2,324.0,2.543345118672594,9,4,3,2,9,4,3,2,0.0,0.0,0.0,0.0,5,10,63.0,1833.0,PIT,GB,4,1.0,1,-2,-5,-6,1,-2,-5,-6,-2.0,-2.0,-2.0,-2.0,-75.0
2023_10_GB_PIT,2023,10,REG,GB,PIT,19,23,False,64,40,24,42,1,5,399.0,4.120687345160186,8,6,8,8,8,6,8,8,2.0,2.0,2.0,2.0,2,11,67.0,1767.0,GB,PIT,-4,0.0,-1,2,5,6,-1,2,5,6,2.0,2.0,2.0,2.0,75.0
2023_10_HOU_CIN,2023,10,REG,CIN,HOU,27,30,True,59,44,15,47,4,7,381.0,0.03364603797608634,8,5,5,8,8,5,5,8,2.0,2.0,2.0,2.0,4,13,62.0,1710.0,CIN,HOU,-3,0.0,-7,-2,-4,4,-7,-2,-4,4,-1.0,0.0,-1.0,0.0,-163.0
2023_10_HOU_CIN,2023,10,REG,HOU,CIN,30,27,False,74,40,34,41,1,1,544.0,7.50185677149307,15,7,9,4,15,7,9,4,3.0,2.0,3.0,2.0,8,13,77.0,1890.0,HOU,CIN,3,1.0,7,2,4,-4,7,2,4,-4,1.0,0.0,1.0,0.0,163.0
2023_10_IND_NE,2023,10,REG,NE,IND,6,10,True,68,32,36,34,5,6,340.0,0.054051057554159954,4,2,2,2,4,2,2,2,2.0,2.0,2.0,2.0,3,10,71.0,2065.0,NE,IND,-4,0.0,0,0,-1,-1,0,0,-1,-1,1.0,1.0,1.0,1.0,75.0
2023_10_IND_NE,2023,10,REG,IND,NE,10,6,False,53,28,25,28,0,3,265.0,-0.9482407697510251,4,2,3,3,4,2,3,3,1.0,1.0,1.0,1.0,9,10,56.0,1535.0,IND,NE,4,1.0,0,0,1,1,0,0,1,1,-1.0,-1.0,-1.0,-1.0,-75.0
2023_10_NO_MIN,2023,10,REG,MIN,NO,27,19,True,68,35,33,41,1,6,388.0,6.7883803969227685,9,3,5,5,9,3,5,5,0.0,0.0,0.0,0.0,6,12,71.0,1986.0,MIN,NO,8,1.0,5,2,2,1,7,3,4,4,-2.0,-2.0,-2.0,-2.0,104.0
