season,date,week,game_type,home_franchise,away_franchise,home_score,away_score,neutral_site,overtime,source,margin,game_uid,week_index,n_weeks,phase,home_conf,away_conf,indoor,div_game,home_win,decade,phase_label,adj_margin,home_status,away_status,home_games_back,away_games_back
2001,2001-10-07,4.0,REG,PHI,ARI,20,21,False,False,nflverse,-1,G006976,4,17,1,NFC,NFC,0.0,1.0,0.0,2000s,Early (first third),-12.889822489722322,alive,alive,-1.0,2.0
2001,2001-10-07,4.0,REG,PIT,CIN,16,7,False,False,nflverse,9,G006977,4,17,1,AFC,AFC,0.0,1.0,1.0,2000s,Early (first third),-1.8672978678160241,alive,alive,1.0,0.0
2001,2001-10-07,4.0,REG,BUF,NYJ,36,42,False,False,nflverse,-6,G006978,4,17,1,AFC,AFC,0.0,1.0,0.0,2000s,Early (first third),4.348798629095683,alive,alive,2.0,1.0
2001,2001-10-07,4.0,REG,DEN,KC,20,6,False,False,nflverse,14,G006979,4,17,1,AFC,AFC,0.0,1.0,1.0,2000s,Early (first third),13.304685814469433,alive,alive,0.0,1.0
2001,2001-10-07,4.0,REG,SEA,JAX,24,15,False,False,nflverse,9,G006980,4,17,1,AFC,AFC,0.0,0.0,1.0,2000s,Early (first third),11.727540211915091,alive,alive,1.0,0.0
2001,2001-10-07,4.0,REG,OAK,DAL,28,21,False,False,nflverse,7,G006981,4,17,1,AFC,NFC,0.0,0.0,1.0,2000s,Early (first third),-2.607931928735301,alive,alive,0.0,2.0
2001,2001-10-07,4.0,REG,TB,GB,14,10,False,False,nflverse,4,G006982,4,17,1,NFC,NFC,0.0,1.0,1.0,2000s,Early (first third),6.603920193171337,alive,alive,1.0,-2.0
2001,2001-10-07,4.0,REG,SF,CAR,24,14,False,False,nflverse,10,G006983,4,17,1,NFC,NFC,0.0,1.0,1.0,2000s,Early (first third),-5.791691359887169,alive,alive,-1.0,1.0
2001,2001-10-08,4.0,REG,DET,LAR,0,35,False,False,nflverse,-35,G006984,4,17,1,NFC,NFC,1.0,0.0,0.0,2000s,Early (first third),-14.442276020853548,alive,alive,2.0,-2.0
2001,2001-10-14,5.0,REG,ATL,SF,31,37,False,True,nflverse,-6,G006985,5,17,1,NFC,NFC,1.0,1.0,0.0,2000s,Early (first third),5.530238035053975,alive,alive,0.0,-1.0
2001,2001-10-14,5.0,REG,CAR,NO,25,27,False,False,nflverse,-2,G006986,5,17,1,NFC,NFC,0.0,1.0,0.0,2000s,Early (first third),2.126480311929585,alive,alive,1.0,0.0
2001,2001-10-14,5.0,REG,CHI,ARI,20,13,False,False,nflverse,7,G006987,5,17,1,NFC,NFC,0.0,0.0,1.0,2000s,Early (first third),-5.0710334047297625,alive,alive,0.0,1.0
2001,2001-10-14,5.0,REG,CIN,CLE,24,14,False,False,nflverse,10,G006988,5,17,1,AFC,AFC,0.0,1.0,1.0,2000s,Early (first third),12.716764975829086,alive,alive,1.0,-1.0
2001,2001-10-14,5.0,REG,GB,BAL,31,23,False,False,nflverse,8,G006989,5,17,1,NFC,AFC,0.0,0.0,1.0,2000s,Early (first third),4.571749098389754,alive,alive,-1.0,-1.0
2001,2001-10-14,5.0,REG,KC,PIT,17,20,False,False,nflverse,-3,G006990,5,17,1,AFC,AFC,0.0,0.0,0.0,2000s,Early (first third),5.5140948429783965,alive,alive,2.0,1.0
2001,2001-10-14,5.0,REG,MIN,DET,31,26,False,False,nflverse,5,G006991,5,17,1,NFC,NFC,1.0,1.0,1.0,2000s,Early (first third),2.5281615956998618,alive,alive,1.0,2.0
2001,2001-10-14,5.0,REG,NE,LAC,29,26,False,True,nflverse,3,G006992,5,17,1,AFC,AFC,0.0,0.0,1.0,2000s,Early (first third),-1.6049533878044029,alive,alive,2.0,-1.0
2001,2001-10-14,5.0,REG,LAR,NYG,15,14,False,False,nflverse,1,G006993,5,17,1,NFC,NFC,1.0,0.0,1.0,2000s,Early (first third),-14.139552425823327,alive,alive,-2.0,-1.0
2001,2001-10-14,5.0,REG,TEN,TB,31,28,False,True,nflverse,3,G006994,5,17,1,AFC,NFC,0.0,0.0,1.0,2000s,Early (first third),9.075925586563914,longshot,alive,3.0,0.0
2001,2001-10-14,5.0,REG,NYJ,MIA,21,17,False,False,nflverse,4,G006995,5,17,1,AFC,AFC,0.0,1.0,1.0,2000s,Early (first third),5.8929306393584495,alive,alive,1.0,-1.0
2001,2001-10-14,5.0,REG,SEA,DEN,34,21,False,False,nflverse,13,G006996,5,17,1,AFC,AFC,0.0,1.0,1.0,2000s,Early (first third),14.407901470066356,alive,alive,1.0,-1.0
2001,2001-10-14,5.0,REG,IND,OAK,18,23,False,False,nflverse,-5,G006997,5,17,1,AFC,AFC,1.0,0.0,0.0,2000s,Early (first third),2.3977883505026627,alive,alive,1.0,-1.0
2001,2001-10-15,5.0,REG,DAL,WSH,9,7,False,False,nflverse,2,G006998,5,17,1,NFC,NFC,0.0,1.0,1.0,2000s,Early (first third),4.33364514649756,alive,alive,2.0,2.0
2001,2001-10-18,6.0,REG,JAX,BUF,10,13,False,False,nflverse,-3,G006999,6,17,2,AFC,AFC,0.0,0.0,0.0,2000s,Middle third,-13.374188212762784,alive,longshot,1.0,3.0
2001,2001-10-21,6.0,REG,CIN,CHI,0,24,False,False,nflverse,-24,G007000,6,17,2,AFC,NFC,0.0,0.0,0.0,2000s,Middle third,-12.576173565032944,alive,alive,0.0,-1.0
2001,2001-10-21,6.0,REG,CLE,BAL,24,14,False,False,nflverse,10,G007001,6,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,14.003976339827997,alive,alive,0.0,0.0
2001,2001-10-21,6.0,REG,DET,TEN,24,27,False,False,nflverse,-3,G007002,6,17,2,NFC,AFC,1.0,0.0,0.0,2000s,Middle third,2.1589959568578827,longshot,alive,3.0,2.0
2001,2001-10-21,6.0,REG,IND,NE,17,38,False,False,nflverse,-21,G007003,6,17,2,AFC,AFC,1.0,1.0,0.0,2000s,Middle third,-12.891271321344698,alive,alive,1.0,1.0
2001,2001-10-21,6.0,REG,NO,ATL,13,20,False,False,nflverse,-7,G007004,6,17,2,NFC,NFC,1.0,1.0,0.0,2000s,Middle third,-6.865026987096391,alive,alive,-1.0,1.0
2001,2001-10-21,6.0,REG,NYJ,LAR,14,34,False,False,nflverse,-20,G007005,6,17,2,AFC,NFC,0.0,0.0,0.0,2000s,Middle third,-7.4748919087291785,alive,alive,0.0,-3.0
2001,2001-10-21,6.0,REG,TB,PIT,10,17,False,False,nflverse,-7,G007006,6,17,2,NFC,AFC,0.0,0.0,0.0,2000s,Middle third,-3.6777741562799697,alive,alive,1.0,0.0
2001,2001-10-21,6.0,REG,WSH,CAR,17,14,False,True,nflverse,3,G007007,6,17,2,NFC,NFC,0.0,0.0,1.0,2000s,Middle third,-2.29774517708141,longshot,alive,3.0,2.0
2001,2001-10-21,6.0,REG,ARI,KC,24,16,False,False,nflverse,8,G007008,6,17,2,NFC,AFC,0.0,0.0,1.0,2000s,Middle third,11.000409994600336,alive,alive,2.0,2.0
2001,2001-10-21,6.0,REG,LAC,DEN,27,10,False,False,nflverse,17,G007009,6,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,16.80400810746511,alive,alive,0.0,0.0
2001,2001-10-21,6.0,REG,MIN,GB,35,13,False,False,nflverse,22,G007010,6,17,2,NFC,NFC,1.0,1.0,1.0,2000s,Middle third,33.367003332292995,alive,alive,1.0,-2.0
2001,2001-10-22,6.0,REG,NYG,PHI,9,10,False,False,nflverse,-1,G007011,6,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,8.514293485962291,alive,alive,-1.0,1.0
2001,2001-10-25,7.0,REG,KC,IND,28,35,False,False,nflverse,-7,G007012,7,17,2,AFC,AFC,0.0,0.0,0.0,2000s,Middle third,-9.612469212785442,alive,alive,2.0,1.0
2001,2001-10-28,7.0,REG,BAL,JAX,18,17,False,False,nflverse,1,G007013,7,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,-1.352585363440154,alive,alive,0.0,1.0
2001,2001-10-28,7.0,REG,CAR,NYJ,12,13,False,False,nflverse,-1,G007014,7,17,2,NFC,AFC,0.0,0.0,0.0,2000s,Middle third,8.776276165314131,alive,alive,2.0,0.0
2001,2001-10-28,7.0,REG,CHI,SF,37,31,False,True,nflverse,6,G007015,7,17,2,NFC,NFC,0.0,0.0,1.0,2000s,Middle third,4.934355128155811,alive,alive,-1.0,-1.0
2001,2001-10-28,7.0,REG,DET,CIN,27,31,False,False,nflverse,-4,G007016,7,17,2,NFC,AFC,1.0,0.0,0.0,2000s,Middle third,-0.3101504806741979,longshot,alive,3.0,0.0
2001,2001-10-28,7.0,REG,LAR,NO,31,34,False,False,nflverse,-3,G007017,7,17,2,NFC,NFC,1.0,1.0,0.0,2000s,Middle third,-21.17490394465537,alive,alive,-3.0,0.0
2001,2001-10-28,7.0,REG,TB,MIN,41,14,False,False,nflverse,27,G007018,7,17,2,NFC,NFC,0.0,1.0,1.0,2000s,Middle third,18.236916860878342,alive,alive,1.0,0.0
2001,2001-10-28,7.0,REG,DAL,ARI,17,3,False,False,nflverse,14,G007019,7,17,2,NFC,NFC,0.0,1.0,1.0,2000s,Middle third,15.822202796417745,alive,alive,2.0,1.0
2001,2001-10-28,7.0,REG,WSH,NYG,35,21,False,False,nflverse,14,G007020,7,17,2,NFC,NFC,0.0,1.0,1.0,2000s,Middle third,15.864086653680214,alive,alive,2.0,0.0
2001,2001-10-28,7.0,REG,DEN,NE,31,20,False,False,nflverse,11,G007021,7,17,2,AFC,AFC,0.0,0.0,1.0,2000s,Middle third,15.800945280339292,alive,alive,0.0,0.0
2001,2001-10-28,7.0,REG,PHI,OAK,10,20,False,False,nflverse,-10,G007022,7,17,2,NFC,AFC,0.0,0.0,0.0,2000s,Middle third,-14.104093357404766,alive,alive,0.0,-1.0
2001,2001-10-28,7.0,REG,LAC,BUF,27,24,False,False,nflverse,3,G007023,7,17,2,AFC,AFC,0.0,0.0,1.0,2000s,Middle third,-6.250541363448939,alive,alive,-1.0,2.0
2001,2001-10-28,7.0,REG,SEA,MIA,20,24,False,False,nflverse,-4,G007024,7,17,2,AFC,AFC,0.0,0.0,0.0,2000s,Middle third,0.5950812676064405,alive,alive,0.0,0.0
2001,2001-10-29,7.0,REG,PIT,TEN,34,7,False,False,nflverse,27,G007025,7,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,17.601848569716054,alive,alive,-1.0,1.0
2001,2001-11-04,8.0,REG,ATL,NE,10,24,False,False,nflverse,-14,G007026,8,17,2,NFC,AFC,1.0,0.0,0.0,2000s,Middle third,-4.978481037361405,alive,alive,0.0,1.0
2001,2001-11-04,8.0,REG,BUF,IND,14,30,False,False,nflverse,-16,G007027,8,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-10.253233927401961,longshot,alive,3.0,1.0
2001,2001-11-04,8.0,REG,GB,TB,21,20,False,False,nflverse,1,G007028,8,17,2,NFC,NFC,0.0,1.0,1.0,2000s,Middle third,-1.6039201931713372,alive,alive,-1.0,0.0
2001,2001-11-04,8.0,REG,MIA,CAR,23,6,False,False,nflverse,17,G007029,8,17,2,AFC,NFC,0.0,0.0,1.0,2000s,Middle third,5.33079319532742,alive,alive,0.0,2.0
2001,2001-11-04,8.0,REG,NYG,DAL,27,24,False,True,nflverse,3,G007030,8,17,2,NFC,NFC,0.0,1.0,1.0,2000s,Middle third,-1.1977318001777757,alive,alive,0.0,1.0
2001,2001-11-04,8.0,REG,PIT,BAL,10,13,False,False,nflverse,-3,G007031,8,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-7.146556552158939,alive,alive,-1.0,0.0
2001,2001-11-04,8.0,REG,TEN,JAX,28,24,False,False,nflverse,4,G007032,8,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,6.89900951468485,alive,alive,2.0,2.0
2001,2001-11-04,8.0,REG,ARI,PHI,7,21,False,False,nflverse,-14,G007033,8,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,-2.110177510277678,alive,alive,1.0,0.0
2001,2001-11-04,8.0,REG,SF,DET,21,13,False,False,nflverse,8,G007034,8,17,2,NFC,NFC,0.0,0.0,1.0,2000s,Middle third,-6.04803108244867,alive,longshot,-1.0,3.0
2001,2001-11-04,8.0,REG,CHI,CLE,27,21,False,True,nflverse,6,G007035,8,17,2,NFC,AFC,0.0,0.0,1.0,2000s,Middle third,-2.70706145913797,alive,alive,-2.0,0.0
2001,2001-11-04,8.0,REG,LAC,KC,20,25,False,False,nflverse,-5,G007036,8,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-5.891306078065457,alive,longshot,-1.0,3.0
2001,2001-11-04,8.0,REG,WSH,SEA,27,14,False,False,nflverse,13,G007037,8,17,2,NFC,AFC,0.0,0.0,1.0,2000s,Middle third,14.77638035998473,alive,alive,1.0,1.0
2001,2001-11-04,8.0,REG,NO,NYJ,9,16,False,False,nflverse,-7,G007038,8,17,2,NFC,AFC,1.0,0.0,0.0,2000s,Middle third,-1.3502041466154537,alive,alive,-1.0,0.0
2001,2001-11-05,8.0,REG,OAK,DEN,38,28,False,False,nflverse,10,G007039,8,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,5.909995047813346,alive,alive,-1.0,0.0
2001,2001-11-11,9.0,REG,ATL,DAL,20,13,False,False,nflverse,7,G007040,9,17,2,NFC,NFC,1.0,0.0,1.0,2000s,Middle third,5.702646705750656,alive,alive,1.0,2.0
2001,2001-11-11,9.0,REG,CHI,GB,12,20,False,False,nflverse,-8,G007041,9,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,-9.274834217699725,alive,alive,-2.0,-1.0
2001,2001-11-11,9.0,REG,CLE,PIT,12,15,False,True,nflverse,-3,G007042,9,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,5.150532891986938,alive,alive,1.0,-1.0
2001,2001-11-11,9.0,REG,DET,TB,17,20,False,False,nflverse,-3,G007043,9,17,2,NFC,NFC,1.0,1.0,0.0,2000s,Middle third,8.234921543421796,longshot,alive,4.0,1.0
2001,2001-11-11,9.0,REG,IND,MIA,24,27,False,False,nflverse,-3,G007044,9,17,2,AFC,AFC,1.0,1.0,0.0,2000s,Middle third,3.4949631958560925,alive,alive,1.0,-1.0
2001,2001-11-11,9.0,REG,JAX,CIN,30,13,False,False,nflverse,17,G007045,9,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,12.63184404778307,longshot,alive,3.0,1.0
2001,2001-11-11,9.0,REG,NE,BUF,21,11,False,False,nflverse,10,G007046,9,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,-3.8554947512533406,alive,longshot,1.0,4.0
2001,2001-11-11,9.0,REG,NYJ,KC,27,7,False,False,nflverse,20,G007047,9,17,2,AFC,AFC,0.0,0.0,1.0,2000s,Middle third,18.010436656287798,alive,longshot,-1.0,3.0
2001,2001-11-11,9.0,REG,LAR,CAR,48,14,False,False,nflverse,34,G007048,9,17,2,NFC,NFC,1.0,1.0,1.0,2000s,Middle third,11.698615743415047,alive,longshot,-2.0,3.0
2001,2001-11-11,9.0,REG,DEN,LAC,26,16,False,False,nflverse,10,G007049,9,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,10.19599189253489,alive,alive,1.0,-1.0
2001,2001-11-11,9.0,REG,ARI,NYG,10,17,False,False,nflverse,-7,G007050,9,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,-4.624470996239969,alive,alive,2.0,0.0
2001,2001-11-11,9.0,REG,PHI,MIN,48,17,False,False,nflverse,31,G007051,9,17,2,NFC,NFC,0.0,0.0,1.0,2000s,Middle third,18.53937336501472,alive,alive,0.0,1.0
2001,2001-11-11,9.0,REG,SF,NO,28,27,False,False,nflverse,1,G007052,9,17,2,NFC,NFC,0.0,1.0,1.0,2000s,Middle third,-10.665211047957584,alive,alive,-1.0,0.0
2001,2001-11-11,9.0,REG,SEA,OAK,34,27,False,False,nflverse,7,G007053,9,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,12.49790642225301,alive,alive,2.0,-2.0
2001,2001-11-12,9.0,REG,TEN,BAL,10,16,False,False,nflverse,-6,G007054,9,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-0.7484051218749963,alive,alive,2.0,-1.0
2001,2001-11-18,10.0,REG,BAL,CLE,17,27,False,False,nflverse,-10,G007055,10,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-14.003976339827997,alive,alive,-1.0,1.0
2001,2001-11-18,10.0,REG,BUF,SEA,20,23,False,False,nflverse,-3,G007056,10,17,2,AFC,AFC,0.0,0.0,0.0,2000s,Middle third,4.646648000847691,longshot,alive,4.0,1.0
2001,2001-11-18,10.0,REG,CAR,SF,22,25,False,True,nflverse,-3,G007057,10,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,12.791691359887169,longshot,alive,4.0,-2.0
2001,2001-11-18,10.0,REG,CIN,TEN,7,20,False,False,nflverse,-13,G007058,10,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-11.530853562467918,alive,alive,1.0,2.0
2001,2001-11-18,10.0,REG,DAL,PHI,3,36,False,False,nflverse,-33,G007059,10,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,-19.28797471385993,longshot,alive,3.0,-1.0
2001,2001-11-18,10.0,REG,GB,ATL,20,23,False,False,nflverse,-3,G007060,10,17,2,NFC,NFC,0.0,0.0,0.0,2000s,Middle third,-14.321048689198438,alive,alive,-2.0,1.0
2001,2001-11-18,10.0,REG,MIA,NYJ,0,24,False,False,nflverse,-24,G007061,10,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-25.89293063935845,alive,alive,-1.0,-1.0
2001,2001-11-18,10.0,REG,NO,IND,34,20,False,False,nflverse,14,G007062,10,17,2,NFC,AFC,1.0,0.0,1.0,2000s,Middle third,15.047763296886902,alive,alive,1.0,1.0
2001,2001-11-18,10.0,REG,OAK,LAC,34,24,False,False,nflverse,10,G007063,10,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,6.105986940348236,alive,alive,-1.0,0.0
2001,2001-11-18,10.0,REG,PIT,JAX,20,7,False,False,nflverse,13,G007064,10,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,6.500858084400907,alive,alive,-1.0,2.0
2001,2001-11-18,10.0,REG,ARI,DET,45,38,False,False,nflverse,7,G007065,10,17,2,NFC,NFC,0.0,0.0,1.0,2000s,Middle third,3.957357450436904,longshot,longshot,3.0,5.0
2001,2001-11-18,10.0,REG,DEN,WSH,10,17,False,False,nflverse,-7,G007066,10,17,2,AFC,NFC,0.0,0.0,0.0,2000s,Middle third,-10.184281830051086,alive,alive,0.0,2.0
2001,2001-11-18,10.0,REG,TB,CHI,24,27,False,False,nflverse,-3,G007067,10,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,0.8787544108710623,alive,alive,1.0,-2.0
2001,2001-11-18,10.0,REG,NE,LAR,17,24,False,False,nflverse,-7,G007068,10,17,2,AFC,NFC,0.0,0.0,0.0,2000s,Middle third,2.0184119691131635,alive,alive,0.0,-3.0
2001,2001-11-19,10.0,REG,MIN,NYG,28,16,False,False,nflverse,12,G007069,10,17,2,NFC,NFC,1.0,0.0,1.0,2000s,Middle third,14.946333149022989,alive,alive,2.0,-1.0
2001,2001-11-22,11.0,REG,DET,GB,27,29,False,False,nflverse,-2,G007070,11,17,2,NFC,NFC,1.0,1.0,0.0,2000s,Middle third,11.838841736593134,longshot,alive,5.0,-1.0
2001,2001-11-22,11.0,REG,DAL,DEN,24,26,False,False,nflverse,-2,G007071,11,17,2,NFC,AFC,0.0,0.0,0.0,2000s,Middle third,3.5179269765486465,longshot,alive,3.0,0.0
2001,2001-11-25,11.0,REG,BUF,MIA,27,34,False,False,nflverse,-7,G007072,11,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,5.241729268454131,longshot,alive,4.0,-1.0
2001,2001-11-25,11.0,REG,CAR,ATL,7,10,False,False,nflverse,-3,G007073,11,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,1.2614533248331945,longshot,alive,4.0,0.0
2001,2001-11-25,11.0,REG,CLE,CIN,18,0,False,False,nflverse,18,G007074,11,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,15.283235024170914,alive,alive,0.0,1.0
2001,2001-11-25,11.0,REG,IND,SF,21,40,False,False,nflverse,-19,G007075,11,17,2,AFC,NFC,1.0,0.0,0.0,2000s,Middle third,-8.382552248929318,alive,alive,1.0,-2.0
2001,2001-11-25,11.0,REG,JAX,BAL,21,24,False,False,nflverse,-3,G007076,11,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-0.6474146365598461,alive,alive,2.0,-1.0
2001,2001-11-25,11.0,REG,KC,SEA,19,7,False,False,nflverse,12,G007077,11,17,2,AFC,AFC,0.0,1.0,1.0,2000s,Middle third,11.28741271546421,longshot,alive,3.0,0.0
2001,2001-11-25,11.0,REG,PHI,WSH,3,13,False,False,nflverse,-10,G007078,11,17,2,NFC,NFC,0.0,1.0,0.0,2000s,Middle third,-21.37838013964251,alive,alive,-1.0,1.0
2001,2001-11-25,11.0,REG,TEN,PIT,24,34,False,False,nflverse,-10,G007079,11,17,2,AFC,AFC,0.0,1.0,0.0,2000s,Middle third,-0.601848569716056,alive,alive,1.0,-2.0
2001,2001-11-25,11.0,REG,NE,NO,34,17,False,False,nflverse,17,G007080,11,17,2,AFC,NFC,0.0,0.0,1.0,2000s,Middle third,7.843508024457796,alive,alive,0.0,0.0
2001,2001-11-25,11.0,REG,LAC,ARI,17,20,False,False,nflverse,-3,G007081,11,17,2,AFC,NFC,0.0,0.0,0.0,2000s,Middle third,-6.891716072665792,alive,alive,0.0,2.0
2001,2001-11-25,11.0,REG,NYG,OAK,10,28,False,False,nflverse,-18,G007082,11,17,2,NFC,AFC,0.0,0.0,0.0,2000s,Middle third,-12.589799871442475,alive,alive,0.0,-2.0
2001,2001-11-25,11.0,REG,MIN,CHI,6,13,False,False,nflverse,-7,G007083,11,17,2,NFC,NFC,1.0,1.0,0.0,2000s,Middle third,5.6418375499927205,alive,alive,1.0,-2.0
2001,2001-11-26,11.0,REG,LAR,TB,17,24,False,False,nflverse,-7,G007084,11,17,2,NFC,NFC,1.0,0.0,0.0,2000s,Middle third,-16.322802435724657,alive,alive,-3.0,1.0
2001,2001-11-29,12.0,REG,KC,PHI,10,23,False,False,nflverse,-13,G007085,12,17,3,AFC,NFC,0.0,0.0,0.0,2000s,Late (final third),-4.110587504878012,longshot,alive,3.0,-1.0
2001,2001-12-02,12.0,REG,BAL,IND,39,27,False,False,nflverse,12,G007086,12,17,3,AFC,AFC,0.0,0.0,1.0,2000s,Late (final third),5.019992496395102,alive,alive,-1.0,2.0
2001,2001-12-02,12.0,REG,CHI,DET,13,10,False,False,nflverse,3,G007087,12,17,3,NFC,NFC,0.0,1.0,1.0,2000s,Late (final third),-12.113675954292859,alive,longshot,-3.0,6.0
2001,2001-12-02,12.0,REG,CIN,TB,13,16,False,True,nflverse,-3,G007088,12,17,3,AFC,NFC,0.0,0.0,0.0,2000s,Late (final third),4.545072024095994,alive,alive,2.0,1.0
2001,2001-12-02,12.0,REG,CLE,TEN,15,31,False,False,nflverse,-16,G007089,12,17,3,AFC,AFC,0.0,1.0,0.0,2000s,Late (final third),-17.247618538297004,alive,alive,0.0,2.0
2001,2001-12-02,12.0,REG,MIA,DEN,21,10,False,False,nflverse,11,G007090,12,17,3,AFC,AFC,0.0,0.0,1.0,2000s,Late (final third),7.812820202459916,alive,alive,-1.0,0.0
2001,2001-12-02,12.0,REG,NO,CAR,27,23,False,False,nflverse,4,G007091,12,17,3,NFC,NFC,1.0,1.0,1.0,2000s,Late (final third),-0.1264803119295852,alive,longshot,1.0,5.0
2001,2001-12-02,12.0,REG,NYJ,NE,16,17,False,False,nflverse,-1,G007092,12,17,3,AFC,AFC,0.0,1.0,0.0,2000s,Late (final third),2.5066961221576585,alive,alive,-1.0,0.0
2001,2001-12-02,12.0,REG,PIT,MIN,21,16,False,False,nflverse,5,G007093,12,17,3,AFC,NFC,0.0,0.0,1.0,2000s,Late (final third),-7.085308982841688,alive,alive,-2.0,2.0
2001,2001-12-02,12.0,REG,SEA,LAC,13,10,False,True,nflverse,3,G007094,12,17,3,AFC,AFC,0.0,1.0,1.0,2000s,Late (final third),4.603893362601247,alive,alive,1.0,1.0
2001,2001-12-02,12.0,REG,ATL,LAR,6,35,False,False,nflverse,-29,G007095,12,17,3,NFC,NFC,1.0,1.0,0.0,2000s,Late (final third),-10.960069068248242,alive,alive,-1.0,-3.0
2001,2001-12-02,12.0,REG,OAK,ARI,31,34,False,True,nflverse,-3,G007096,12,17,3,AFC,NFC,0.0,0.0,0.0,2000s,Late (final third),-10.785729132317556,alive,alive,-2.0,2.0
2001,2001-12-02,12.0,REG,WSH,DAL,14,20,False,False,nflverse,-6,G007097,12,17,3,NFC,NFC,0.0,1.0,0.0,2000s,Late (final third),-8.33364514649756,alive,longshot,1.0,4.0
2001,2001-12-02,12.0,REG,SF,BUF,35,0,False,False,nflverse,35,G007098,12,17,3,NFC,AFC,0.0,0.0,1.0,2000s,Late (final third),18.63578617633128,alive,longshot,-3.0,5.0
2001,2001-12-03,12.0,REG,JAX,GB,21,28,False,False,nflverse,-7,G007099,12,17,3,AFC,NFC,0.0,0.0,0.0,2000s,Late (final third),-1.2191637349495998,longshot,alive,3.0,-2.0
2001,2001-12-09,13.0,REG,ATL,NO,10,28,False,False,nflverse,-18,G007100,13,17,3,NFC,NFC,1.0,1.0,0.0,2000s,Late (final third),-18.134973012903608,alive,alive,0.0,0.0
2001,2001-12-09,13.0,REG,BUF,CAR,25,24,False,False,nflverse,1,G007101,13,17,3,AFC,NFC,0.0,0.0,1.0,2000s,Late (final third),1.5725224637815511,eliminated,eliminated,6.0,5.0
2001,2001-12-09,13.0,REG,CIN,JAX,10,14,False,False,nflverse,-4,G007102,13,17,3,AFC,AFC,0.0,1.0,0.0,2000s,Late (final third),0.36815595221693087,longshot,longshot,3.0,4.0
2001,2001-12-09,13.0,REG,DAL,NYG,20,13,False,False,nflverse,7,G007103,13,17,3,NFC,NFC,0.0,1.0,1.0,2000s,Late (final third),11.197731800177776,longshot,alive,3.0,1.0
2001,2001-12-09,13.0,REG,GB,CHI,17,7,False,False,nflverse,10,G007104,13,17,3,NFC,NFC,0.0,1.0,1.0,2000s,Late (final third),11.274834217699725,alive,alive,-2.0,-3.0
2001,2001-12-09,13.0,REG,MIN,TEN,42,24,False,False,nflverse,18,G007105,13,17,3,NFC,AFC,1.0,0.0,1.0,2000s,Late (final third),20.687157552557746,alive,alive,2.0,2.0
2001,2001-12-09,13.0,REG,NE,CLE,27,16,False,False,nflverse,11,G007106,13,17,3,AFC,AFC,0.0,0.0,1.0,2000s,Late (final third),5.8673024851215985,alive,alive,-1.0,1.0
2001,2001-12-09,13.0,REG,PHI,LAC,24,14,False,False,nflverse,10,G007107,13,17,3,NFC,AFC,0.0,0.0,1.0,2000s,Late (final third),2.0018935829434694,alive,alive,-1.0,2.0
2001,2001-12-09,13.0,REG,LAR,SF,27,14,False,False,nflverse,13,G007108,13,17,3,NFC,NFC,1.0,1.0,1.0,2000s,Late (final third),6.490307103302216,alive,alive,-3.0,-3.0
2001,2001-12-09,13.0,REG,TB,DET,15,12,False,False,nflverse,3,G007109,13,17,3,NFC,NFC,0.0,1.0,1.0,2000s,Late (final third),-8.234921543421796,alive,eliminated,0.0,6.0
